money,time,percentage_change,direction,streak,money_lag1,direction_lag1,streak_lag1,money_lag2,direction_lag2,streak_lag2,money_lag3,direction_lag3,streak_lag3,money_lag4,direction_lag4,streak_lag4,money_lag5,direction_lag5,streak_lag5,rolling_mean_5,rolling_std_5,rolling_min_5,rolling_max_5
12,2026-06-22 16:51:21,0.0,0,0.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,-1.0,-3.0,11.6,0.8944271909999152,10.0,12.0
12,2026-06-22 16:52:22,0.0,0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.6,0.8944271909999152,10.0,12.0
13,2026-06-22 16:53:22,8.33,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,11.8,1.0954451150103315,10.0,13.0
13,2026-06-22 16:54:22,0.0,0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.4,0.5477225575051642,12.0,13.0
13,2026-06-22 16:55:22,0.0,0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,12.6,0.5477225575051642,12.0,13.0
13,2026-06-22 16:56:22,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.8,0.44721359549995565,12.0,13.0
13,2026-06-22 16:57:22,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,13.0,0.0,13.0,13.0
15,2026-06-22 16:58:22,15.38,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,13.4,0.8944271909999157,13.0,15.0
15,2026-06-22 16:59:22,0.0,0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.8,1.095445115010332,13.0,15.0
17,2026-06-22 17:00:22,13.33,1,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,14.6,1.6733200530681511,13.0,17.0
19,2026-06-22 17:01:22,11.76,1,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,15.8,2.2803508501982757,13.0,19.0
17,2026-06-22 17:02:22,-10.53,-1,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,16.6,1.6733200530681507,15.0,19.0
17,2026-06-22 17:03:23,0.0,0,0.0,17.0,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,1.0,17.0,1.4142135623730943,15.0,19.0
17,2026-06-22 17:04:23,0.0,0,0.0,17.0,0.0,0.0,17.0,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,17.4,0.8944271909999145,17.0,19.0
16,2026-06-22 17:05:23,-5.88,-1,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,17.2,1.095445115010331,16.0,19.0
16,2026-06-22 17:06:23,0.0,0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,-1.0,-1.0,19.0,1.0,2.0,16.6,0.5477225575051637,16.0,17.0
18,2026-06-22 17:07:23,12.5,1,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,-1.0,-1.0,16.8,0.8366600265340739,16.0,18.0
17,2026-06-22 17:08:23,-5.56,-1,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,16.8,0.8366600265340739,16.0,18.0
15,2026-06-22 17:09:23,-11.76,-1,-2.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,16.4,1.1401754250991365,15.0,18.0
17,2026-06-22 17:10:23,13.33,1,1.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,16.6,1.1401754250991365,15.0,18.0
16,2026-06-22 17:11:23,-5.88,-1,-1.0,17.0,1.0,1.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.6,1.1401754250991365,15.0,18.0
16,2026-06-22 17:12:23,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.2,0.8366600265340739,15.0,17.0
18,2026-06-22 17:13:23,12.5,1,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,16.4,1.140175425099137,15.0,18.0
16,2026-06-22 17:14:24,-11.11,-1,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-2.0,16.6,0.8944271909999152,16.0,18.0
15,2026-06-22 17:15:24,-6.25,-1,-2.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,16.2,1.0954451150103317,15.0,18.0
13,2026-06-22 17:16:24,-13.33,-1,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,15.6,1.8165902124584945,13.0,18.0
15,2026-06-22 17:17:24,15.38,1,1.0,13.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,15.4,1.8165902124584945,13.0,18.0
15,2026-06-22 17:18:24,0.0,0,0.0,15.0,1.0,1.0,13.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,1.0,1.0,14.8,1.0954451150103315,13.0,16.0
15,2026-06-22 17:19:24,0.0,0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,14.6,0.8944271909999151,13.0,15.0
15,2026-06-22 17:20:24,0.0,0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-3.0,15.0,-1.0,-2.0,14.6,0.8944271909999151,13.0,15.0
13,2026-06-22 17:21:24,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-3.0,14.6,0.8944271909999157,13.0,15.0
11,2026-06-22 17:22:24,-15.38,-1,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.8,1.7888543819998317,11.0,15.0
12,2026-06-22 17:23:24,9.09,1,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,13.2,1.7888543819998317,11.0,15.0
13,2026-06-22 17:24:24,8.33,1,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,12.8,1.4832396974191326,11.0,15.0
13,2026-06-22 17:25:25,0.0,0,0.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,12.4,0.8944271909999162,11.0,13.0
12,2026-06-22 17:26:25,-7.69,-1,-1.0,13.0,0.0,0.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,12.2,0.8366600265340759,11.0,13.0
12,2026-06-22 17:27:25,0.0,0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,12.4,0.547722557505167,12.0,13.0
12,2026-06-22 17:28:25,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,2.0,12.0,1.0,1.0,12.4,0.547722557505167,12.0,13.0
13,2026-06-22 17:29:25,8.33,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,2.0,12.4,0.547722557505167,12.0,13.0
13,2026-06-22 17:30:25,0.0,0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.4,0.547722557505167,12.0,13.0
13,2026-06-22 17:31:25,0.0,0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,12.6,0.547722557505167,12.0,13.0
14,2026-06-22 17:32:25,7.69,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,13.0,0.7071067811865482,12.0,14.0
16,2026-06-22 17:33:25,14.29,1,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,13.8,1.30384048104053,13.0,16.0
16,2026-06-22 17:34:25,0.0,0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,14.4,1.5165750888103102,13.0,16.0
15,2026-06-22 17:35:25,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,14.8,1.3038404810405297,13.0,16.0
13,2026-06-22 17:36:26,-13.33,-1,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,14.8,1.3038404810405297,13.0,16.0
14,2026-06-22 17:37:26,7.69,1,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,14.8,1.3038404810405297,13.0,16.0
16,2026-06-22 17:38:26,14.29,1,2.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.8,1.3038404810405297,13.0,16.0
18,2026-06-22 17:39:26,12.5,1,3.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,15.2,1.9235384061671348,13.0,18.0
19,2026-06-22 17:40:26,5.56,1,4.0,18.0,1.0,3.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,2.5495097567963927,13.0,19.0
18,2026-06-22 17:41:26,-5.26,-1,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-2.0,17.0,2.0,14.0,19.0
20,2026-06-22 17:42:26,11.11,1,1.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0,14.0,1.0,1.0,18.2,1.4832396974191329,16.0,20.0
18,2026-06-22 17:43:26,-10.0,-1,-1.0,20.0,1.0,1.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0,18.6,0.8944271909999169,18.0,20.0
16,2026-06-22 17:44:26,-11.11,-1,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,18.2,1.4832396974191329,16.0,20.0
15,2026-06-22 17:45:26,-6.25,-1,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,18.0,-1.0,-1.0,19.0,1.0,4.0,17.4,1.9493588689617927,15.0,20.0
15,2026-06-22 17:46:26,0.0,0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,18.0,-1.0,-1.0,16.8,2.16794833886788,15.0,20.0
14,2026-06-22 17:47:27,-6.67,-1,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,15.6,1.5165750888103104,14.0,18.0
15,2026-06-22 17:48:27,7.14,1,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,15.0,0.7071067811865478,14.0,16.0
15,2026-06-22 17:49:27,0.0,0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,14.8,0.44721359549995837,14.0,15.0
13,2026-06-22 17:50:27,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,14.4,0.8944271909999162,13.0,15.0
13,2026-06-22 17:51:27,0.0,0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,14.0,1.0000000000000002,13.0,15.0
13,2026-06-22 17:52:27,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,13.8,1.0954451150103326,13.0,15.0
15,2026-06-22 17:53:27,15.38,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.8,1.0954451150103326,13.0,15.0
13,2026-06-22 17:54:27,-13.33,-1,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.4,0.8944271909999165,13.0,15.0
11,2026-06-22 17:55:27,-15.38,-1,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,13.0,1.4142135623730954,11.0,15.0
12,2026-06-22 17:56:27,9.09,1,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,12.8,1.4832396974191329,11.0,15.0
10,2026-06-22 17:57:27,-16.67,-1,-1.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,12.2,1.9235384061671346,10.0,15.0
11,2026-06-22 17:58:28,10.0,1,1.0,10.0,-1.0,-1.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,1.0,1.0,11.4,1.1401754250991378,10.0,13.0
13,2026-06-22 17:59:28,18.18,1,2.0,11.0,1.0,1.0,10.0,-1.0,-1.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,11.4,1.1401754250991378,10.0,13.0
11,2026-06-22 18:00:28,-15.38,-1,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-1.0,12.0,1.0,1.0,11.0,-1.0,-2.0,11.4,1.1401754250991378,10.0,13.0
12,2026-06-22 18:01:28,9.09,1,1.0,11.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-1.0,12.0,1.0,1.0,11.4,1.1401754250991376,10.0,13.0
12,2026-06-22 18:02:28,0.0,0,0.0,12.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-1.0,11.8,0.836660026534075,11.0,13.0
12,2026-06-22 18:03:28,0.0,0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,12.0,0.7071067811865468,11.0,13.0
11,2026-06-22 18:04:28,-8.33,-1,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,2.0,11.6,0.5477225575051652,11.0,12.0
10,2026-06-22 18:05:28,-9.09,-1,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,-1.0,-1.0,11.4,0.8944271909999154,10.0,12.0
12,2026-06-22 18:06:28,20.0,1,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.4,0.8944271909999154,10.0,12.0
13,2026-06-22 18:07:28,8.33,1,2.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,11.6,1.1401754250991376,10.0,13.0
15,2026-06-22 18:08:28,15.38,1,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.2,1.9235384061671346,10.0,15.0
16,2026-06-22 18:09:29,6.67,1,4.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.2,2.387467277262665,10.0,16.0
14,2026-06-22 18:10:29,-12.5,-1,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-2.0,14.0,1.5811388300841902,12.0,16.0
14,2026-06-22 18:11:29,0.0,0,0.0,14.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,14.4,1.1401754250991387,13.0,16.0
14,2026-06-22 18:12:29,0.0,0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,13.0,1.0,2.0,14.6,0.8944271909999167,14.0,16.0
15,2026-06-22 18:13:29,7.14,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,4.0,15.0,1.0,3.0,14.6,0.8944271909999167,14.0,16.0
13,2026-06-22 18:14:29,-13.33,-1,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,1.0,4.0,14.0,0.7071067811865486,13.0,15.0
14,2026-06-22 18:15:29,7.69,1,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,14.0,0.7071067811865486,13.0,15.0
14,2026-06-22 18:16:29,0.0,0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.7071067811865486,13.0,15.0
14,2026-06-22 18:17:29,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.7071067811865486,13.0,15.0
14,2026-06-22 18:18:29,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.8,0.4472135954999595,13.0,14.0
14,2026-06-22 18:19:29,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,14.0,14.0
15,2026-06-22 18:20:30,7.14,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,14.2,0.44721359549995815,14.0,15.0
16,2026-06-22 18:21:30,6.67,1,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.6,0.8944271909999161,14.0,16.0
16,2026-06-22 18:22:30,0.0,0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,15.0,1.0000000000000002,14.0,16.0
16,2026-06-22 18:23:30,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,15.4,0.8944271909999161,14.0,16.0
14,2026-06-22 18:24:30,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,15.4,0.8944271909999161,14.0,16.0
16,2026-06-22 18:25:30,14.29,1,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,15.6,0.8944271909999161,14.0,16.0
18,2026-06-22 18:26:30,12.5,1,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,2.0,16.0,1.4142135623730951,14.0,18.0
16,2026-06-22 18:27:30,-11.11,-1,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.4142135623730951,14.0,18.0
16,2026-06-22 18:28:30,0.0,0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.4142135623730951,14.0,18.0
14,2026-06-22 18:29:30,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,1.4142135623730951,14.0,18.0
14,2026-06-22 18:30:30,0.0,0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,15.6,1.6733200530681511,14.0,18.0
13,2026-06-22 18:31:31,-7.14,-1,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,2.0,14.6,1.3416407864998738,13.0,16.0
13,2026-06-22 18:32:31,0.0,0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,14.0,1.224744871391589,13.0,16.0
15,2026-06-22 18:33:31,15.38,1,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,13.8,0.8366600265340751,13.0,15.0
13,2026-06-22 18:34:31,-13.33,-1,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,13.6,0.8944271909999155,13.0,15.0
15,2026-06-22 18:35:31,15.38,1,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,13.8,1.0954451150103317,13.0,15.0
15,2026-06-22 18:36:31,0.0,0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.2,1.0954451150103317,13.0,15.0
15,2026-06-22 18:37:32,0.0,0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,13.0,0.0,0.0,14.6,0.8944271909999154,13.0,15.0
13,2026-06-22 18:38:32,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.2,1.0954451150103317,13.0,15.0
13,2026-06-22 18:39:32,0.0,0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-1.0,14.2,1.0954451150103317,13.0,15.0
15,2026-06-22 18:40:32,15.38,1,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,14.2,1.0954451150103317,13.0,15.0
17,2026-06-22 18:41:32,13.33,1,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,14.6,1.6733200530681507,13.0,17.0
17,2026-06-22 18:42:32,0.0,0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.9999999999999998,13.0,17.0
17,2026-06-22 18:43:32,0.0,0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.8,1.7888543819998315,13.0,17.0
15,2026-06-22 18:44:32,-11.76,-1,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,16.2,1.0954451150103313,15.0,17.0
14,2026-06-22 18:45:32,-6.67,-1,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,16.0,1.4142135623730945,14.0,17.0
13,2026-06-22 18:46:32,-7.14,-1,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,2.0,15.2,1.788854381999831,13.0,17.0
13,2026-06-22 18:47:32,0.0,0,0.0,13.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,14.4,1.6733200530681505,13.0,17.0
15,2026-06-22 18:48:33,15.38,1,1.0,13.0,0.0,0.0,13.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,14.0,0.9999999999999989,13.0,15.0
16,2026-06-22 18:49:33,6.67,1,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-3.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,14.2,1.303840481040529,13.0,16.0
16,2026-06-22 18:50:33,0.0,0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-3.0,14.0,-1.0,-2.0,14.6,1.5165750888103096,13.0,16.0
14,2026-06-22 18:51:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-3.0,14.8,1.3038404810405293,13.0,16.0
13,2026-06-22 18:52:33,-7.14,-1,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,14.8,1.3038404810405293,13.0,16.0
11,2026-06-22 18:53:33,-15.38,-1,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,2.1213203435596424,11.0,16.0
11,2026-06-22 18:55:33,0.0,0,0.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,13.0,2.1213203435596424,11.0,16.0
12,2026-06-22 18:56:33,9.09,1,1.0,11.0,0.0,0.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,12.2,1.3038404810405293,11.0,14.0
13,2026-06-22 18:57:33,8.33,1,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,12.0,0.9999999999999993,11.0,13.0
